"Dept.Code","Department.Name","Program.Code","Program.Name","Fund.Code","Fund.Name","Account.Code","Account.Name","Fiscal.Year","Revenue.Amount"
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5335","Community Svcs Adm Gr Rel Cost","4.34E+12","2016_17_adopted",120586
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5341","Home Invest Prtnrship Rel Cost","4.34E+12","2016_17_adopted",1459
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4.34E+12","2016_17_adopted",31054
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5346","Related Cost Reimb Fr Grants","4.34E+12","2016_17_adopted",115878
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5351","Code Enforcement Rel Cost","4.34E+12","2016_17_adopted",24003
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5361","Related Cost Reimb-Others","4.34E+12","2016_17_adopted",89815
"43","Housing and Community Investment","100","Monitoring and Technical Services","General Fund","5366","Federal Emerg Shelter Rel Cost","4.34E+12","2016_17_adopted",15243
"43","Housing and Community Investment","100","Housing Strategies and Services","General Fund","5334","Community Dev Tr Related Cost","4.34E+12","2016_17_adopted",264108
"43","Housing and Community Investment","100","Housing Strategies and Services","General Fund","5335","Community Svcs Adm Gr Rel Cost","4.34E+12","2016_17_adopted",40009
"43","Housing and Community Investment","100","Housing Strategies and Services","General Fund","5341","Home Invest Prtnrship Rel Cost","4.34E+12","2016_17_adopted",61251
"43","Housing and Community Investment","100","Housing Strategies and Services","General Fund","5346","Related Cost Reimb Fr Grants","4.34E+12","2016_17_adopted",37672
"43","Housing and Community Investment","100","Housing Strategies and Services","General Fund","5361","Related Cost Reimb-Others","4.34E+12","2016_17_adopted",170255
"43","Housing and Community Investment","100","Technology Support","General Fund","5329","Rent Control Related Cost","4.34E+12","2016_17_adopted",494777
"43","Housing and Community Investment","100","Technology Support","General Fund","5334","Community Dev Tr Related Cost","4.34E+12","2016_17_adopted",148205
"43","Housing and Community Investment","100","Technology Support","General Fund","5335","Community Svcs Adm Gr Rel Cost","4.34E+12","2016_17_adopted",13575
"43","Housing and Community Investment","100","Technology Support","General Fund","5341","Home Invest Prtnrship Rel Cost","4.34E+12","2016_17_adopted",29617
"43","Housing and Community Investment","100","Technology Support","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4.34E+12","2016_17_adopted",2244
"43","Housing and Community Investment","100","Technology Support","General Fund","5346","Related Cost Reimb Fr Grants","4.34E+12","2016_17_adopted",6341
"43","Housing and Community Investment","100","Technology Support","General Fund","5351","Code Enforcement Rel Cost","4.34E+12","2016_17_adopted",822954
"43","Housing and Community Investment","100","Technology Support","General Fund","5361","Related Cost Reimb-Others","4.34E+12","2016_17_adopted",104687
"43","Housing and Community Investment","100","Technology Support","General Fund","5366","Federal Emerg Shelter Rel Cost","4.34E+12","2016_17_adopted",2382
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5188","Miscellaneous Revenue-Others","4.34E+12","2016_17_adopted",105000
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5329","Rent Control Related Cost","4.34E+12","2016_17_adopted",730694
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5334","Community Dev Tr Related Cost","4.34E+12","2016_17_adopted",1330007
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5335","Community Svcs Adm Gr Rel Cost","4.34E+12","2016_17_adopted",203428
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5341","Home Invest Prtnrship Rel Cost","4.34E+12","2016_17_adopted",254797
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4.34E+12","2016_17_adopted",59433
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5346","Related Cost Reimb Fr Grants","4.34E+12","2016_17_adopted",87182
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5351","Code Enforcement Rel Cost","4.34E+12","2016_17_adopted",1808333
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5361","Related Cost Reimb-Others","4.34E+12","2016_17_adopted",643705
"43","Housing and Community Investment","100","General Administration and Support","General Fund","5366","Federal Emerg Shelter Rel Cost","4.34E+12","2016_17_adopted",21458
"46","Mayor","100","Office of the Mayor","General Fund","4595","Service To Airports","4.65E+12","2016_17_adopted",215000
"46","Mayor","100","Office of the Mayor","General Fund","4596","Service To Water & Power","4.65E+12","2016_17_adopted",444000
"46","Mayor","100","Office of the Mayor","General Fund","4597","Service To Harbor","4.65E+12","2016_17_adopted",618000
"46","Mayor","100","Office of the Mayor","General Fund","5311","Reimb-Metro Rail Project","4.65E+12","2016_17_adopted",57415
"46","Mayor","100","Office of the Mayor","General Fund","5328","Sewer Cons & Main Related Cost","4.65E+12","2016_17_adopted",28687
"46","Mayor","100","Office of the Mayor","General Fund","5331","Reimb Of Related Cost-Pr Yr","4.65E+12","2016_17_adopted",230000
"46","Mayor","100","Office of the Mayor","General Fund","5336","Mobile Src Air Pollut Rel Cost","4.65E+12","2016_17_adopted",10987
"46","Mayor","100","Office of the Mayor","General Fund","5338","Stormwtr Pollu Abate Rel Cost","4.65E+12","2016_17_adopted",19262
"46","Mayor","100","Office of the Mayor","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","4.65E+12","2016_17_adopted",28687
"46","Mayor","100","Office of the Mayor","General Fund","5361","Related Cost Reimb-Others","4.65E+12","2016_17_adopted",207000
"46","Mayor","100","Office of the Mayor","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","4.65E+12","2016_17_adopted",120041
"53LVL4","Capital Finance Administration","100","Public Improvements","General Fund","3812","Reim Fr Us Treas-Int Rz Eco Bd","53LVL453BD1003812","2016_17_adopted",NA
"53LVL4","Capital Finance Administration","100","Public Improvements","General Fund","5370","Cost Reimbursement From Library","53LVL453BD1005370","2016_17_adopted",5724200
"53LVL4","Capital Finance Administration","100","Building Services","General Fund","5188","Miscellaneous Revenue-Others","53LVL453FH1005188","2016_17_adopted",250000
"54","Capital Improvement Expenditure Program","100","CIEP ALL - Default Program","General Fund","5188","Miscellaneous Revenue-Others","5.45E+12","2016_17_adopted",20000
"56LVL4","General City Purposes","100","Governmental Services","General Fund","4596","Service To Water & Power","56LVL456021004596","2016_17_adopted",NA
"56LVL4","General City Purposes","100","Governmental Services","General Fund","5301","Reimb From Other Funds","56LVL456021005301","2016_17_adopted",73000
"59LVL4","Liability Claims","100","Liability Claims","General Fund","5301","Reimb From Other Funds","59LVL459011005301","2016_17_adopted",NA
"60LVL4","Water and Electricity","100","Educational Opportunities","General Fund","5370","Cost Reimbursement From Library","60LVL460DB1005370","2016_17_adopted",4403000
"61LVL4","Human Resources Benefits","100","Human Resources Benefits","General Fund","4352","Workers Comp Pension Offsets","61LVL461071004352","2016_17_adopted",850000
"61LVL4","Human Resources Benefits","100","Human Resources Benefits","General Fund","4593","Workers Compensation","61LVL461071004593","2016_17_adopted",NA
"61LVL4","Human Resources Benefits","100","Human Resources Benefits","General Fund","4594","Supplemental Dental & Opt Sub","61LVL461071004594","2016_17_adopted",866700
"61LVL4","Human Resources Benefits","100","Human Resources Benefits","General Fund","5173","W/C Embezzlement Restitution","61LVL461071005173","2016_17_adopted",1000
"61LVL4","Human Resources Benefits","100","Human Resources Benefits","General Fund","5188","Miscellaneous Revenue-Others","61LVL461071005188","2016_17_adopted",15000
"65","Disability","100","ADA Compliance","General Fund","5361","Related Cost Reimb-Others","6.57E+12","2016_17_adopted",15251
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3201","Dog Licenses","66011003201","2016_17_adopted",2296570
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3202","Duplicate Tags","66011003202","2016_17_adopted",4500
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3204","Sentry Dog Trainers Licenses","66011003204","2016_17_adopted",750
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3205","Dog License Penalty Fee","66011003205","2016_17_adopted",75000
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3208","Breeder's License Fee","66011003208","2016_17_adopted",209620
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3209","Comm & Ind Guard Dog Licenses","66011003209","2016_17_adopted",7500
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","3282","Filming Permits","66011003282","2016_17_adopted",15000
"6","Animal Services","100","Animal Control and Law Enforcement","General Fund","4815","Fines And Penalties-Others","66011004815","2016_17_adopted",20000
"6","Animal Services","100","Shelter Operations and Animal Care","General Fund","4172","Animal Pick-Up Fees","66021004172","2016_17_adopted",7000
"6","Animal Services","100","Shelter Operations and Animal Care","General Fund","4173","Animal Impoundment Fees","66021004173","2016_17_adopted",187500
"6","Animal Services","100","Shelter Operations and Animal Care","General Fund","4175","Trap Rental Fees","66021004175","2016_17_adopted",2000
"6","Animal Services","100","Shelter Operations and Animal Care","General Fund","4177","Cat Pound Fees","66021004177","2016_17_adopted",252000
"6","Animal Services","100","Shelter Operations and Animal Care","General Fund","4178","Dog Pound Fees","66021004178","2016_17_adopted",1457000
"6","Animal Services","100","Shelter Operations and Animal Care","General Fund","4180","Other Animal Pound Fees","66021004180","2016_17_adopted",10000
"6","Animal Services","100","Animal Medical Services","General Fund","4179","Veterinary Medical Fees","66071004179","2016_17_adopted",15000
"6","Animal Services","100","Public Counters and Community Services","General Fund","4183","Animal Regulation Permits","66091004183","2016_17_adopted",227500
"6","Animal Services","100","Public Counters and Community Services","General Fund","4184","Miscellaneous-Animal Reg","66091004184","2016_17_adopted",17500
"6","Animal Services","100","General Administration and Support","General Fund","4332","Bad Check Collection Fees","66501004332","2016_17_adopted",1500
"6","Animal Services","100","General Administration and Support","General Fund","5361","Related Cost Reimb-Others","66501005361","2016_17_adopted",213177
"66","Personnel","100","Employee Selection","General Fund","4596","Service To Water & Power","6.67E+12","2016_17_adopted",559662
"66","Personnel","100","Workers' Compensation and Safety","General Fund","4593","Workers Compensation","6.67E+12","2016_17_adopted",NA
"66","Personnel","100","Employee Benefits","General Fund","4354","Deferred Comp Empl Admin Fees","6.67E+12","2016_17_adopted",450000
"66","Personnel","100","Employee Benefits","General Fund","5301","Reimb From Other Funds","6.67E+12","2016_17_adopted",411502
