Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Source Fund Code,Source Fund Name,Account Code,Account Name,2020-21 Adopted Budget,2021-22 Proposed Budget,2021-22 Adopted
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,60P,Homeless Emergency Aid Program Grant Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,1,,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,4.21,4.59,4.8192
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,760,Sewer Operations & Maintenance Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,0.48,0.48,0.48
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,2.47,2.47,2.6228
74,Board of Public Works,74LVL5,Board of Public Works,7406,Petroleum and Natural Gas Administration and Safety,100,100,General Fund,POSSG,Civilian Regular Authority Positions,5,4,4
74,Board of Public Works,74LVL5,Board of Public Works,7406,Petroleum and Natural Gas Administration and Safety,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,3
74,Board of Public Works,74LVL5,Board of Public Works,7449,Public Works Financial Systems,100,100,General Fund,POSSG,Civilian Regular Authority Positions,0.8,0.55,0.55
74,Board of Public Works,74LVL5,Board of Public Works,7449,Public Works Financial Systems,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,0.33,0.25,0.25
74,Board of Public Works,74LVL5,Board of Public Works,7449,Public Works Financial Systems,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,3.21,2.71,2.71
74,Board of Public Works,74LVL5,Board of Public Works,7449,Public Works Financial Systems,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,0.66,0.49,0.49
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,100,General Fund,POSHH,Hiring Hall Positions,1,1,1
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,100,General Fund,POSSG,Civilian Regular Authority Positions,129,116,116
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,35,22,22
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,4,4,4
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,1.5,0.5,0.5
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,1,1,1
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,3,3,3
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,8,8,8
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,22,22,22
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,57F,Sidewalk Repair Fund (Sch. 51),RESSG,Civilian Resolution Authority Positions,11,8,8
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,17,8,8
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,72.5,66.5,66.5
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,100,General Fund,POSAN,As Needed Positions,,,1
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,100,General Fund,POSSG,Civilian Regular Authority Positions,49.9,47.9,47.9
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,23,22.3,22.3
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,0.2,0.2,0.2
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,2,2,2
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,57F,Sidewalk Repair Fund (Sch. 51),RESSG,Civilian Resolution Authority Positions,1,1,1
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,1,1,1
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,6.9,6.9,6.9
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,761,Sewer Capital Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,1,0.7,0.7
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,100,General Fund,POSAN,As Needed Positions,2,2,2
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,18.8,18.8,18.8
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,1,1,1
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,6.2,6.2,6.2
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,761,Sewer Capital Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,2,2,2
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,100,General Fund,POSSG,Civilian Regular Authority Positions,0.53,0.53,0.53
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,9,4,4
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,0.02,0.02,0.02
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,26.5,26.5,26.5
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,60W,Measure W Local Return Fund (Sch. 55),POSSG,Civilian Regular Authority Positions,,9,9
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,60W,Measure W Local Return Fund (Sch. 55),RESSG,Civilian Resolution Authority Positions,4,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,325.95,291.95,291.95
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,761,Sewer Capital Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,1,4,34
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,100,General Fund,POSSG,Civilian Regular Authority Positions,126.01,127.89,127.89
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,23,19,20
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,0.84,0.76,0.76
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,1,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,21.15,19.35,19.35
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,100,General Fund,POSHH,Hiring Hall Positions,1,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,100,General Fund,POSSG,Civilian Regular Authority Positions,18.03,18.53,18.78
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,17,18,18
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,36.02,34.52,35.27
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,41A,Street Damage Restoration Fee Fund (Sch. 47),POSSG,Civilian Regular Authority Positions,4,4,4
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,41A,Street Damage Restoration Fee Fund (Sch. 47),RESSG,Civilian Resolution Authority Positions,3,1.5,1.5
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,1,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,1,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,2,2,2
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,9.5,7.5,7.5
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,58,57,56
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,6,4.5,4.5
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,0.45,0.45,0.45
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,100,General Fund,POSSG,Civilian Regular Authority Positions,91.75,84.75,84.75
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,25,11,17
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,342,Telecommunications Development Account (Sch. 20),POSSG,Civilian Regular Authority Positions,1,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,511,Stormwater Pollution Abatement Fund (Sch. 7),RESSG,Civilian Resolution Authority Positions,1.5,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,1,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,761,Sewer Capital Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,1.5,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,57F,Sidewalk Repair Fund (Sch. 51),POSSG,Civilian Regular Authority Positions,12,15,15
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,57F,Sidewalk Repair Fund (Sch. 51),RESSG,Civilian Resolution Authority Positions,4,1,1
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,8,7,7
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,100,General Fund,POSAN,As Needed Positions,9,9,9
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,38.63,33.86,33.86
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,1.42,1.24,1.24
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,761,Sewer Capital Fund (Sch. 14),POSAN,As Needed Positions,2,2,2
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,31.95,27.9,27.9
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,100,General Fund,POSAN,As Needed Positions,9,9,9
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,-1
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,128,128,128
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,511,Stormwater Pollution Abatement Fund (Sch. 7),RESSG,Civilian Resolution Authority Positions,7,7,7
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,60W,Measure W Local Return Fund (Sch. 55),POSSG,Civilian Regular Authority Positions,29,29,29
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,60W,Measure W Local Return Fund (Sch. 55),RESSG,Civilian Resolution Authority Positions,13,14,15
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8201,Watershed Protection,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,17,17,17
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8202,Clean Water,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,0
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8202,Clean Water,100,508,Solid Waste Resources Revenue Fund (Sch. 2),POSSG,Civilian Regular Authority Positions,1,1,1
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8202,Clean Water,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,3,3,3
