Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Source Fund Code,Source Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,48R,Building and Safety Building Permit Fund (Sch. 40),003040,Contractual Services,3000,3000,3000,3000,3000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001010,Salaries General,,,,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,1707682,2036120,2015000,2207769,2207769
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),001090,Overtime General,,1233,,1233,1233
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),002120,Printing and Binding,,207,,207,207
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),003030,Construction Expense,,2670,2000,2670,2670
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),003090,Field Equipment Expense,,3225,2000,3225,3225
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),006010,Office and Administrative ,59242,91620,50000,91620,91620
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,761,Sewer Capital Fund (Sch. 14),006020,Operating Supplies ,8463,723,,723,723
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,001010,Salaries General,2130848,2097624,2552000,2356421,2388975
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,001090,Overtime General,,45431,35000,55431,55431
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,001100,Hiring Hall Salaries,359038,325000,225000,325000,325000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,001120,Benefits Hiring Hall,175000,175000,175000,175000,175000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,002120,Printing and Binding,,3727,4000,3727,3727
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,002130,Travel,3083,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,003030,Construction Expense,,7451,3000,7451,7451
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,003040,Contractual Services,26029,17655,17000,22655,22655
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,003090,Field Equipment Expense,,8490,7000,8490,8490
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,003310,Transportation,4085,2047,1000,4047,4047
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,006010,Office and Administrative ,21155,48762,49000,56762,56762
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,100,General Fund,006020,Operating Supplies ,5913,7739,7000,9739,9739
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,10A,HCID General Fund Program (Sch. 29),001010,Salaries General,131207,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),001010,Salaries General,4034929,3395194,3395000,3936377,4034040
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),001090,Overtime General,,159443,124000,159443,159443
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),002120,Printing and Binding,,10200,10000,10200,10200
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),003030,Construction Expense,,278,,278,278
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),003040,Contractual Services,3208,12911,13000,12911,12911
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),003090,Field Equipment Expense,84,1297,1000,1297,1297
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),003310,Transportation,,12140,6000,12140,12140
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006010,Office and Administrative ,70936,167892,143000,167892,167892
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006020,Operating Supplies ,7280,35423,32000,35423,35423
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),001010,Salaries General,193829,635943,617000,636104,636104
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),006010,Office and Administrative ,20250,5250,5000,4125,4125
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,48R,Building and Safety Building Permit Fund (Sch. 40),003040,Contractual Services,4600,4600,5000,4600,4600
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001010,Salaries General,96889,84498,84000,118021,118021
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),003040,Contractual Services,200000,200000,200000,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,51Q,Measure R Local Return Fund (Sch. 49),001010,Salaries General,259135,332444,421000,369790,369790
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,51Q,Measure R Local Return Fund (Sch. 49),001100,Hiring Hall Salaries,124682,137500,100000,137500,137500
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,51Q,Measure R Local Return Fund (Sch. 49),001120,Benefits Hiring Hall,12500,12500,12000,12500,12500
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,51Q,Measure R Local Return Fund (Sch. 49),003040,Contractual Services,20814,90000,22000,90000,90000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,51Q,Measure R Local Return Fund (Sch. 49),006010,Office and Administrative ,1000,2250,2000,2250,2250
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001010,Salaries General,7369612,7176650,7175000,7794811,7661823
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001090,Overtime General,126228,300973,256000,300973,300973
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),003040,Contractual Services,30665,200000,20000,200000,200000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),006010,Office and Administrative ,21010,76925,69000,45000,45000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),006020,Operating Supplies ,,16875,15000,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,54W,Sixth Street Viaduct Improvement Fund (Sch. 29),001010,Salaries General,,,1250000,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,573,Warner Center Transportation Trust Fund (Sch. 29),001010,Salaries General,45000,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),001010,Salaries General,1894075,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001010,Salaries General,452455,499348,456000,478191,478191
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),006010,Office and Administrative ,1000,4500,4000,3375,3375
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,,26495,26000,44611,44611
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),001070,"Salaries, As-Needed",123592,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),001090,Overtime General,,1953,,1953,1953
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),002120,Printing and Binding,9631,280,,280,280
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),003030,Construction Expense,,3623,4000,3623,3623
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),003090,Field Equipment Expense,,4377,3000,4377,4377
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),006010,Office and Administrative ,,841,,841,841
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,761,Sewer Capital Fund (Sch. 14),006020,Operating Supplies ,,981,1000,981,981
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,001010,Salaries General,12194809,10367668,11244000,11142611,11467611
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,001090,Overtime General,18130,121097,90000,151097,151097
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,001100,Hiring Hall Salaries,8327,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,002120,Printing and Binding,,15170,15000,15170,15170
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,002130,Travel,2107,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,003030,Construction Expense,,15021,10000,15021,15021
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,003040,Contractual Services,2019541,23225,23000,38225,38225
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,003090,Field Equipment Expense,,4577,3000,4577,4577
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,003310,Transportation,12941,10819,5000,22819,22819
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,006010,Office and Administrative ,37158,25977,26000,40123,40123
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,100,General Fund,006020,Operating Supplies ,10009,44655,35000,59655,59655
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,16J,GOB Series 2006A Fire/Para Construction Fund (Sch. 29),001010,Salaries General,487288,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,16K,GOB Series 2006A Animal Shelter Construction Fund (Sch. 29),001010,Salaries General,167533,,65000,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,17A,"GOB Series 2017-A (Taxable), Prop HHH Construction (Sch. 29)",001010,Salaries General,141450,,30000,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,17C,"GOB Series 2018-A (Taxable), Prop HHH Construction (Sch. 29)",001010,Salaries General,131375,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,298,MICLA Lease Revenue Commercial Paper (Sch. 29),001010,Salaries General,534670,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,29B,"MICLA Lease Revenue Commercial Paper, Taxable B-1 (Sch. 29)",001010,Salaries General,241476,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,342,Telecommunications Development Account (Sch. 20),001010,Salaries General,108969,86038,86000,100289,100289
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,385,Proposition A Local Transit Assistance Fund (Sch. 26),001010,Salaries General,47144,,,,
